sheet_name,indicatorCode,dataset,validAges,validSexes,validKPs,typeOptions
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,MER,25-29,Male,,TA
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,MER,30-34,Male,,DSD
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,MER,30-34,Male,,TA
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,MER,35-39,Male,,DSD
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,MER,35-39,Male,,TA
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,MER,40-44,Male,,DSD
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,MER,40-44,Male,,TA
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,MER,45-49,Male,,DSD
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,MER,45-49,Male,,TA
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,MER,50+,Male,,DSD
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,MER,50+,Male,,TA
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,<01,Female,,DSD
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,<01,Female,,TA
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,01-04,Female,,DSD
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,01-04,Female,,TA
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,05-09,Female,,DSD
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,05-09,Female,,TA
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,10-14,Female,,DSD
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,10-14,Female,,TA
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,15-19,Female,,DSD
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,15-19,Female,,TA
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,20-24,Female,,DSD
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,20-24,Female,,TA
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,25-29,Female,,DSD
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,25-29,Female,,TA
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,30-34,Female,,DSD
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,30-34,Female,,TA
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,35-39,Female,,DSD
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,35-39,Female,,TA
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,40-44,Female,,DSD
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,40-44,Female,,TA
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,45-49,Female,,DSD
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,45-49,Female,,TA
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,50+,Female,,DSD
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,50+,Female,,TA
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,<01,Male,,DSD
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,<01,Male,,TA
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,01-04,Male,,DSD
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,01-04,Male,,TA
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,05-09,Male,,DSD
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,05-09,Male,,TA
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,10-14,Male,,DSD
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,10-14,Male,,TA
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,15-19,Male,,DSD
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,15-19,Male,,TA
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,20-24,Male,,DSD
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,20-24,Male,,TA
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,25-29,Male,,DSD
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,25-29,Male,,TA
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,30-34,Male,,DSD
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,30-34,Male,,TA
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,35-39,Male,,DSD
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,35-39,Male,,TA
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,40-44,Male,,DSD
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,40-44,Male,,TA
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,45-49,Male,,DSD
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,45-49,Male,,TA
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,50+,Male,,DSD
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,MER,50+,Male,,TA
VMMC,VMMC_CIRC_SUBNAT.N.Age/Sex.20T,SUBNAT,10-14,Male,,
VMMC,VMMC_CIRC_SUBNAT.N.Age/Sex.20T,SUBNAT,15-19,Male,,
VMMC,VMMC_CIRC_SUBNAT.N.Age/Sex.20T,SUBNAT,20-24,Male,,
VMMC,VMMC_CIRC_SUBNAT.N.Age/Sex.20T,SUBNAT,25-29,Male,,
VMMC,VMMC_CIRC_SUBNAT.N.Age/Sex.20T,SUBNAT,30-34,Male,,
VMMC,VMMC_CIRC_SUBNAT.N.Age/Sex.20T,SUBNAT,35-39,Male,,
VMMC,VMMC_CIRC_SUBNAT.N.Age/Sex.20T,SUBNAT,40-44,Male,,
VMMC,VMMC_CIRC_SUBNAT.N.Age/Sex.20T,SUBNAT,45-49,Male,,
VMMC,VMMC_CIRC_SUBNAT.N.Age/Sex.20T,SUBNAT,50+,Male,,
VMMC,VMMC_TOTALCIRC_SUBNAT.N.Age/Sex.20T,SUBNAT,10-14,Male,,
VMMC,VMMC_TOTALCIRC_SUBNAT.N.Age/Sex.20T,SUBNAT,15-19,Male,,
VMMC,VMMC_TOTALCIRC_SUBNAT.N.Age/Sex.20T,SUBNAT,20-24,Male,,
VMMC,VMMC_TOTALCIRC_SUBNAT.N.Age/Sex.20T,SUBNAT,25-29,Male,,
VMMC,VMMC_TOTALCIRC_SUBNAT.N.Age/Sex.20T,SUBNAT,30-34,Male,,
VMMC,VMMC_TOTALCIRC_SUBNAT.N.Age/Sex.20T,SUBNAT,35-39,Male,,
VMMC,VMMC_TOTALCIRC_SUBNAT.N.Age/Sex.20T,SUBNAT,40-44,Male,,
VMMC,VMMC_TOTALCIRC_SUBNAT.N.Age/Sex.20T,SUBNAT,45-49,Male,,
VMMC,VMMC_TOTALCIRC_SUBNAT.N.Age/Sex.20T,SUBNAT,50+,Male,,
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Unknown,MER,10-14,Male,,DSD
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Unknown,MER,10-14,Male,,TA
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Unknown,MER,15-19,Male,,DSD
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Unknown,MER,15-19,Male,,TA
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Unknown,MER,20-24,Male,,DSD
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Unknown,MER,20-24,Male,,TA
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Unknown,MER,25-29,Male,,DSD
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Unknown,MER,25-29,Male,,TA
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Unknown,MER,30-34,Male,,DSD
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Unknown,MER,30-34,Male,,TA
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Unknown,MER,35-39,Male,,DSD
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Unknown,MER,35-39,Male,,TA
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Unknown,MER,40-44,Male,,DSD
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Unknown,MER,40-44,Male,,TA
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Unknown,MER,45-49,Male,,DSD
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Unknown,MER,45-49,Male,,TA
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Unknown,MER,50+,Male,,DSD
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Unknown,MER,50+,Male,,TA
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Positive,MER,10-14,Male,,DSD
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Positive,MER,10-14,Male,,TA
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Positive,MER,15-19,Male,,DSD
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Positive,MER,15-19,Male,,TA
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Positive,MER,20-24,Male,,DSD
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Positive,MER,20-24,Male,,TA
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Positive,MER,25-29,Male,,DSD
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Positive,MER,25-29,Male,,TA
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Positive,MER,30-34,Male,,DSD
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Positive,MER,30-34,Male,,TA
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Positive,MER,35-39,Male,,DSD
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Positive,MER,35-39,Male,,TA
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Positive,MER,40-44,Male,,DSD
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Positive,MER,40-44,Male,,TA
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Positive,MER,45-49,Male,,DSD
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Positive,MER,45-49,Male,,TA
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Positive,MER,50+,Male,,DSD
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Positive,MER,50+,Male,,TA
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Negative,MER,10-14,Male,,DSD
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Negative,MER,10-14,Male,,TA
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Negative,MER,15-19,Male,,DSD
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Negative,MER,15-19,Male,,TA
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Negative,MER,20-24,Male,,DSD
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Negative,MER,20-24,Male,,TA
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Negative,MER,25-29,Male,,DSD
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Negative,MER,25-29,Male,,TA
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Negative,MER,30-34,Male,,DSD
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Negative,MER,30-34,Male,,TA
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Negative,MER,35-39,Male,,DSD
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Negative,MER,35-39,Male,,TA
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Negative,MER,40-44,Male,,DSD
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Negative,MER,40-44,Male,,TA
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Negative,MER,45-49,Male,,DSD
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Negative,MER,45-49,Male,,TA
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Negative,MER,50+,Male,,DSD
VMMC,VMMC_CIRC.N.Age/Sex/HIVStatus.20T.Negative,MER,50+,Male,,TA
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,<01,Female,,DSD
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,<01,Female,,TA
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,01-04,Female,,DSD
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,01-04,Female,,TA
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,05-09,Female,,DSD
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,05-09,Female,,TA
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,10-14,Female,,DSD
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,10-14,Female,,TA
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,15-19,Female,,DSD
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,15-19,Female,,TA
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,20-24,Female,,DSD
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,20-24,Female,,TA
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,25-29,Female,,DSD
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,25-29,Female,,TA
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,30-34,Female,,DSD
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,30-34,Female,,TA
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,35-39,Female,,DSD
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,35-39,Female,,TA
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,40-44,Female,,DSD
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,40-44,Female,,TA
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,45-49,Female,,DSD
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,45-49,Female,,TA
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,50+,Female,,DSD
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,50+,Female,,TA
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,<01,Male,,DSD
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,<01,Male,,TA
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,01-04,Male,,DSD
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,01-04,Male,,TA
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,05-09,Male,,DSD
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,05-09,Male,,TA
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,10-14,Male,,DSD
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,10-14,Male,,TA
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,15-19,Male,,DSD
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,15-19,Male,,TA
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,20-24,Male,,DSD
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,20-24,Male,,TA
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,25-29,Male,,DSD
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,25-29,Male,,TA
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,30-34,Male,,DSD
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,30-34,Male,,TA
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,35-39,Male,,DSD
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,35-39,Male,,TA
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,40-44,Male,,DSD
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,40-44,Male,,TA
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,45-49,Male,,DSD
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,45-49,Male,,TA
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,50+,Male,,DSD
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,MER,50+,Male,,TA
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,<01,Female,,DSD
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,<01,Female,,TA
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,01-04,Female,,DSD
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,01-04,Female,,TA
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,05-09,Female,,DSD
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,05-09,Female,,TA
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,10-14,Female,,DSD
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,10-14,Female,,TA
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,15-19,Female,,DSD
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,15-19,Female,,TA
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,20-24,Female,,DSD
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,20-24,Female,,TA
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,25-29,Female,,DSD
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,25-29,Female,,TA
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,30-34,Female,,DSD
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,30-34,Female,,TA
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,35-39,Female,,DSD
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,35-39,Female,,TA
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,40-44,Female,,DSD
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,40-44,Female,,TA
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,45-49,Female,,DSD
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,45-49,Female,,TA
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,50+,Female,,DSD
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,50+,Female,,TA
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,<01,Male,,DSD
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,<01,Male,,TA
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,01-04,Male,,DSD
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,01-04,Male,,TA
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,05-09,Male,,DSD
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,05-09,Male,,TA
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,10-14,Male,,DSD
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,10-14,Male,,TA
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,15-19,Male,,DSD
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,15-19,Male,,TA
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,20-24,Male,,DSD
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,20-24,Male,,TA
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,25-29,Male,,DSD
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,25-29,Male,,TA
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,30-34,Male,,DSD
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,30-34,Male,,TA
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,35-39,Male,,DSD
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,35-39,Male,,TA
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,40-44,Male,,DSD
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,40-44,Male,,TA
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,45-49,Male,,DSD
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,45-49,Male,,TA
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,50+,Male,,DSD
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,MER,50+,Male,,TA
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,<01,Female,,DSD
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,<01,Female,,TA
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,01-04,Female,,DSD
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,01-04,Female,,TA
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,05-09,Female,,DSD
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,05-09,Female,,TA
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,10-14,Female,,DSD
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,10-14,Female,,TA
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,15-19,Female,,DSD
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,15-19,Female,,TA
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,20-24,Female,,DSD
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,20-24,Female,,TA
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,25-29,Female,,DSD
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,25-29,Female,,TA
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,30-34,Female,,DSD
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,30-34,Female,,TA
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,35-39,Female,,DSD
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,35-39,Female,,TA
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,40-44,Female,,DSD
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,40-44,Female,,TA
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,45-49,Female,,DSD
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,45-49,Female,,TA
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,50+,Female,,DSD
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,50+,Female,,TA
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,<01,Male,,DSD
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,<01,Male,,TA
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,01-04,Male,,DSD
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,01-04,Male,,TA
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,05-09,Male,,DSD
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,05-09,Male,,TA
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,10-14,Male,,DSD
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,10-14,Male,,TA
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,15-19,Male,,DSD
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,15-19,Male,,TA
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,20-24,Male,,DSD
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,20-24,Male,,TA
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,25-29,Male,,DSD
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,25-29,Male,,TA
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,30-34,Male,,DSD
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,30-34,Male,,TA
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,35-39,Male,,DSD
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,35-39,Male,,TA
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,40-44,Male,,DSD
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,40-44,Male,,TA
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,45-49,Male,,DSD
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,45-49,Male,,TA
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,50+,Male,,DSD
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,MER,50+,Male,,TA
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,<01,Female,,DSD
